Datetime,Satellite,Mean (mg m-3),Min (mg m-3),Max (mg m-3),Pixel Coverage (%),URL
2020-07-26T10:03:00.000+00:00,S3B,3.62003,2.28038,7.82679,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200726T100337_sui_geneva.tif
2020-07-27T09:37:00.000+00:00,S3B,2.70378,2.13154,7.33056,72,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200727T093726_sui_geneva.tif
2020-07-29T10:26:00.000+00:00,S3B,2.61484,2.33407,3.07543,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200729T102604_sui_geneva.tif
2020-07-31T09:33:00.000+00:00,S3B,2.44716,2.0702,7.58696,24,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200731T093342_sui_geneva.tif
2020-07-30T09:59:00.000+00:00,S3B,2.61881,2.38767,2.8019,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200730T095953_sui_geneva.tif
2020-08-06T10:18:00.000+00:00,S3B,3.18447,2.25892,9.63865,82,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200806T101835_sui_geneva.tif
2020-08-07T09:52:00.000+00:00,S3B,3.29812,2.23398,9.13702,84,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200807T095224_sui_geneva.tif
2020-08-08T09:26:00.000+00:00,S3B,3.23503,2.47066,6.04157,20,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200808T092614_sui_geneva.tif
2020-08-10T10:14:00.000+00:00,S3B,3.25809,2.69262,4.38232,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200810T101451_sui_geneva.tif
2020-08-11T09:48:00.000+00:00,S3B,3.30243,2.48996,7.73383,11,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200811T094840_sui_geneva.tif
2020-08-14T10:11:00.000+00:00,S3B,3.40172,2.48492,6.66013,29,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200814T101107_sui_geneva.tif
2020-08-15T09:44:00.000+00:00,S3B,4.00481,2.47393,10.04829,71,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200815T094456_sui_geneva.tif
2020-08-18T10:07:00.000+00:00,S3B,5.00468,2.65016,9.8768,79,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200818T100722_sui_geneva.tif
2020-08-19T09:41:00.000+00:00,S3B,3.92375,3.17302,6.45529,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200819T094111_sui_geneva.tif
2020-08-23T09:37:00.000+00:00,S3B,4.16346,2.44664,8.13587,45,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200823T093727_sui_geneva.tif
2020-08-27T09:33:00.000+00:00,S3B,4.17044,2.67347,8.47639,53,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200827T093342_sui_geneva.tif
2020-08-26T09:59:00.000+00:00,S3B,4.11495,2.47055,12.39284,70,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200826T095953_sui_geneva.tif
2020-08-31T09:29:00.000+00:00,S3B,3.57862,2.23697,8.45637,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200831T092957_sui_geneva.tif
2020-09-02T10:18:00.000+00:00,S3B,3.56548,2.25031,9.87683,79,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200902T101835_sui_geneva.tif
2020-09-03T09:52:00.000+00:00,S3B,4.29956,2.53064,8.8693,24,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200903T095224_sui_geneva.tif
2020-09-04T09:26:00.000+00:00,S3B,5.78164,3.07645,9.23448,66,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200904T092613_sui_geneva.tif
2020-09-06T10:14:00.000+00:00,S3B,6.51943,5.26284,8.80558,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200906T101450_sui_geneva.tif
2020-09-07T09:48:00.000+00:00,S3B,3.46313,2.41766,10.70696,29,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200907T094839_sui_geneva.tif
2020-09-08T09:22:00.000+00:00,S3B,3.57987,2.42252,7.15608,31,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200908T092228_sui_geneva.tif
2020-09-10T10:11:00.000+00:00,S3B,4.07033,2.92059,7.01714,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200910T101105_sui_geneva.tif
2020-09-11T09:44:00.000+00:00,S3B,5.04741,3.77847,6.88631,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200911T094454_sui_geneva.tif
2020-09-14T10:07:00.000+00:00,S3B,6.48221,3.89297,9.66891,48,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200914T100720_sui_geneva.tif
2020-09-15T09:41:00.000+00:00,S3B,6.99649,3.95759,9.28071,45,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200915T094109_sui_geneva.tif
2020-09-18T10:03:00.000+00:00,S3B,4.57612,3.43835,8.80162,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200918T100335_sui_geneva.tif
2020-09-21T10:26:00.000+00:00,S3B,4.05305,2.64076,6.64729,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200921T102602_sui_geneva.tif
2020-09-22T09:59:00.000+00:00,S3B,3.91047,2.37118,6.34183,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200922T095950_sui_geneva.tif
2020-09-26T09:56:00.000+00:00,S3B,3.16581,1.68847,12.98963,28,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200926T095605_sui_geneva.tif
2020-09-30T09:52:00.000+00:00,S3B,9.13184,8.12289,10.38011,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20200930T095220_sui_geneva.tif
2020-10-04T09:48:00.000+00:00,S3B,2.64183,2.04579,5.26985,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201004T094835_sui_geneva.tif
2020-10-08T09:44:00.000+00:00,S3B,2.52926,2.02484,8.41543,23,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201008T094450_sui_geneva.tif
2020-10-11T10:07:00.000+00:00,S3B,3.29313,2.19056,10.18892,28,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201011T100718_sui_geneva.tif
2020-10-12T09:41:00.000+00:00,S3B,2.99556,2.15964,9.84982,49,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201012T094107_sui_geneva.tif
2020-10-07T10:11:00.000+00:00,S3B,5.11568,5.11568,5.11568,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201007T101101_sui_geneva.tif
2020-10-15T10:03:00.000+00:00,S3B,5.50188,2.28868,10.44693,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201015T100334_sui_geneva.tif
2020-10-16T09:37:00.000+00:00,S3B,3.09004,2.09481,12.00259,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201016T093724_sui_geneva.tif
2020-10-18T10:26:00.000+00:00,S3B,2.94384,1.0432,9.09649,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201018T102602_sui_geneva.tif
2020-10-19T09:59:00.000+00:00,S3B,2.73364,1.86952,10.80214,65,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201019T095951_sui_geneva.tif
2020-10-24T09:29:00.000+00:00,S3B,4.36489,2.2677,10.75241,34,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201024T092956_sui_geneva.tif
2020-10-30T10:14:00.000+00:00,S3B,3.65305,2.2171,10.25701,35,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201030T101451_sui_geneva.tif
2020-10-27T09:52:00.000+00:00,S3B,3.67457,2.01695,9.29082,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201027T095224_sui_geneva.tif
2020-10-31T09:48:00.000+00:00,S3B,5.67961,2.74032,10.92365,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201031T094840_sui_geneva.tif
2020-11-11T10:03:00.000+00:00,S3B,8.94887,3.55326,12.83437,29,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201111T100339_sui_geneva.tif
2020-11-12T09:37:00.000+00:00,S3B,9.67604,4.54409,13.54217,67,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201112T093728_sui_geneva.tif
2020-11-15T09:59:00.000+00:00,S3B,8.91462,4.21124,13.28853,49,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201115T095955_sui_geneva.tif
2020-11-14T10:26:00.000+00:00,S3B,8.18209,3.58437,11.83325,47,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201114T102605_sui_geneva.tif
2020-11-16T09:33:00.000+00:00,S3B,9.88565,4.76138,13.4874,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201116T093344_sui_geneva.tif
2020-11-18T10:22:00.000+00:00,S3B,8.40141,3.18064,12.77753,42,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201118T102221_sui_geneva.tif
2020-11-20T09:29:00.000+00:00,S3B,10.69544,4.28823,15.80014,13,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201120T092959_sui_geneva.tif
2020-11-23T09:52:00.000+00:00,S3B,7.94257,2.98456,12.43308,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201123T095226_sui_geneva.tif
2020-11-22T10:18:00.000+00:00,S3B,8.08799,2.73258,13.43883,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201122T101837_sui_geneva.tif
2020-11-26T10:14:00.000+00:00,S3B,8.63401,3.9662,14.00701,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201126T101452_sui_geneva.tif
2020-11-27T09:48:00.000+00:00,S3B,9.35573,5.56128,12.2976,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201127T094842_sui_geneva.tif
2020-12-01T09:44:00.000+00:00,S3B,10.5775,10.5775,10.5775,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201201T094457_sui_geneva.tif
2020-11-28T09:22:00.000+00:00,S3B,11.55177,8.19509,14.65316,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201128T092231_sui_geneva.tif
2020-12-02T09:18:00.000+00:00,S3B,11.472,5.55901,16.02786,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201202T091846_sui_geneva.tif
2020-12-08T10:03:00.000+00:00,S3B,9.22749,2.93794,14.49972,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201208T100338_sui_geneva.tif
2020-12-13T09:33:00.000+00:00,S3B,12.28438,8.56805,15.6623,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201213T093342_sui_geneva.tif
2020-11-24T09:26:00.000+00:00,S3B,11.13095,7.73252,14.80829,7,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201124T092615_sui_geneva.tif
2020-12-16T09:56:00.000+00:00,S3B,9.66424,3.33203,14.91686,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201216T095608_sui_geneva.tif
2020-12-19T10:18:00.000+00:00,S3B,10.3482,9.3045,11.3919,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201219T101835_sui_geneva.tif
2020-12-23T10:14:00.000+00:00,S3B,12.51059,9.3317,14.7974,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201223T101451_sui_geneva.tif
2020-12-31T10:07:00.000+00:00,S3B,10.26016,3.4214,14.74756,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201231T100722_sui_geneva.tif
2020-12-28T09:44:00.000+00:00,S3B,12.91917,8.44079,16.51179,6,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201228T094456_sui_geneva.tif
2020-12-25T09:22:00.000+00:00,S3B,26.64293,9.63655,43.20206,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20201225T092229_sui_geneva.tif
2021-01-01T09:41:00.000+00:00,S3B,22.69783,8.42638,37.01791,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210101T094112_sui_geneva.tif
2021-01-08T09:59:00.000+00:00,S3B,8.10055,2.13889,19.1293,42,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210108T095954_sui_geneva.tif
2021-01-09T09:33:00.000+00:00,S3B,11.40246,8.15948,16.07391,17,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210109T093343_sui_geneva.tif
2021-01-07T10:26:00.000+00:00,S3B,7.69349,2.29146,260.70645,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210107T102604_sui_geneva.tif
2021-01-11T10:22:00.000+00:00,S3B,5.91171,0.00121,14.21659,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210111T102220_sui_geneva.tif
2021-01-16T09:52:00.000+00:00,S3B,7.65109,2.04933,13.53652,9,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210116T095224_sui_geneva.tif
2021-01-23T10:11:00.000+00:00,S3B,5.44842,1.96445,14.02202,22,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210123T101105_sui_geneva.tif
2021-01-24T09:44:00.000+00:00,S3B,8.63012,2.18778,15.91725,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210124T094453_sui_geneva.tif
2021-01-31T10:03:00.000+00:00,S3B,3.6852,2.5477,7.23865,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210131T100334_sui_geneva.tif
2021-01-19T10:14:00.000+00:00,S3B,5.74541,1.99013,12.8505,32,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210119T101450_sui_geneva.tif
2021-02-08T09:56:00.000+00:00,S3B,3.69155,1.7373,12.71036,66,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210208T095605_sui_geneva.tif
2021-02-09T09:29:00.000+00:00,S3B,5.81162,1.91612,11.79856,21,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210209T092954_sui_geneva.tif
2021-02-11T10:18:00.000+00:00,S3B,2.00787,0.03852,7.31088,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210211T101832_sui_geneva.tif
2021-02-16T09:48:00.000+00:00,S3B,3.0597,1.53804,10.42772,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210216T094838_sui_geneva.tif
2021-02-17T09:22:00.000+00:00,S3B,4.93504,2.1951,11.62803,16,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210217T092227_sui_geneva.tif
2021-02-19T10:11:00.000+00:00,S3B,3.34386,1.78359,10.76717,3,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210219T101105_sui_geneva.tif
2021-02-24T09:41:00.000+00:00,S3B,12.08344,8.2001,14.91448,23,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210224T094110_sui_geneva.tif
2021-02-21T09:18:00.000+00:00,S3B,7.56041,2.80633,11.36611,10,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210221T091843_sui_geneva.tif
2021-02-20T09:44:00.000+00:00,S3B,3.35342,1.58757,11.93232,53,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210220T094454_sui_geneva.tif
2021-02-23T10:07:00.000+00:00,S3B,9.39302,5.54204,12.47107,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210223T100721_sui_geneva.tif
2021-02-27T10:03:00.000+00:00,S3B,6.13522,1.69691,13.68258,25,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210227T100337_sui_geneva.tif
2021-02-28T09:37:00.000+00:00,S3B,8.22491,2.86336,11.54103,4,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210228T093726_sui_geneva.tif
2021-03-02T10:26:00.000+00:00,S3B,5.39687,2.14937,10.3512,29,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210302T102603_sui_geneva.tif
2021-03-04T09:33:00.000+00:00,S3B,10.6445,5.80935,13.27553,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210304T093342_sui_geneva.tif
2021-03-07T09:56:00.000+00:00,S3B,5.54279,2.03177,12.21115,19,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210307T095608_sui_geneva.tif
2021-03-10T10:18:00.000+00:00,S3B,3.86605,2.27862,11.85853,26,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210310T101835_sui_geneva.tif
2021-03-12T09:26:00.000+00:00,S3B,5.18733,1.72836,10.6435,49,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210312T092613_sui_geneva.tif
2021-03-14T10:14:00.000+00:00,S3B,2.80391,1.81623,7.44677,2,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210314T101451_sui_geneva.tif
2021-03-16T09:22:00.000+00:00,S3B,5.59614,3.86526,8.55856,1,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210316T092229_sui_geneva.tif
2021-03-18T10:11:00.000+00:00,S3B,3.49658,0.97922,11.13147,49,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210318T101106_sui_geneva.tif
2021-03-20T09:18:00.000+00:00,S3B,5.49618,2.50517,10.1995,15,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210320T091845_sui_geneva.tif
2021-03-19T09:44:00.000+00:00,S3B,3.99716,1.69379,11.4648,77,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210319T094455_sui_geneva.tif
2021-03-22T10:07:00.000+00:00,S3B,3.00872,1.77268,11.25011,16,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210322T100722_sui_geneva.tif
2021-03-23T09:41:00.000+00:00,S3B,3.4698,1.33713,11.26627,75,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210323T094111_sui_geneva.tif
2021-03-26T10:03:00.000+00:00,S3B,5.5818,2.54162,12.2065,8,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210326T100337_sui_geneva.tif
2021-03-27T09:37:00.000+00:00,S3B,6.7113,2.2127,11.1575,55,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210327T093726_sui_geneva.tif
2021-03-29T10:26:00.000+00:00,S3B,6.92308,3.64163,9.68965,23,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210329T102604_sui_geneva.tif
2021-03-30T09:59:00.000+00:00,S3B,8.85051,2.85489,14.20167,89,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210330T095953_sui_geneva.tif
2021-03-31T09:33:00.000+00:00,S3B,9.27614,4.0232,12.75174,74,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210331T093342_sui_geneva.tif
2021-04-02T10:22:00.000+00:00,S3B,9.16897,5.36674,12.65325,52,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210402T102219_sui_geneva.tif
2021-04-03T09:56:00.000+00:00,S3B,8.28369,1.93771,16.41048,75,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210403T095608_sui_geneva.tif
2021-04-04T09:29:00.000+00:00,S3B,7.86164,2.15683,11.68998,77,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210404T092957_sui_geneva.tif
2021-04-07T09:52:00.000+00:00,S3B,7.27022,2.24506,12.31279,81,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210407T095223_sui_geneva.tif
2021-04-06T10:18:00.000+00:00,S3B,7.21392,2.12408,10.64908,88,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210406T101834_sui_geneva.tif
2021-04-08T09:26:00.000+00:00,S3B,8.48488,4.04187,11.45206,78,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210408T092612_sui_geneva.tif
2021-04-11T09:48:00.000+00:00,S3B,7.72362,2.41568,11.48153,70,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210411T094838_sui_geneva.tif
2021-04-10T10:14:00.000+00:00,S3B,6.7382,3.95816,12.11607,5,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210410T101449_sui_geneva.tif
2021-04-15T09:44:00.000+00:00,S3B,7.87078,2.66432,10.41751,68,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210415T094453_sui_geneva.tif
2021-04-14T10:11:00.000+00:00,S3B,7.72232,2.24265,12.38181,84,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210414T101104_sui_geneva.tif
2021-04-18T10:07:00.000+00:00,S3B,7.15763,2.40217,12.17509,47,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210418T100721_sui_geneva.tif
2021-04-19T09:41:00.000+00:00,S3B,7.40257,2.48672,11.86121,74,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210419T094110_sui_geneva.tif
2021-04-16T09:18:00.000+00:00,S3B,8.20067,4.47089,10.89779,14,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210416T091843_sui_geneva.tif
2021-04-22T10:03:00.000+00:00,S3B,7.45441,2.79061,12.2762,82,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210422T100337_sui_geneva.tif
2021-04-23T09:37:00.000+00:00,S3B,8.09678,3.08909,11.4384,77,https://eawagrs.s3.eu-central-1.amazonaws.com/alplakes/cropped/sentinel3/geneva/OC3_chla_S3B_20210423T093726_sui_geneva.tif
